timestamp,OAT,Electricity:Facility [kWh](TimeStep),HVAC_Elec
2023/ 01/05  15:30:00,28.49,1.282746155,0.93202676
2023/ 01/05  15:45:00,28.265,1.321710077,0.970106356
2023/ 01/05  16:00:00,28.04,1.372350112,1.019884398
2023/ 01/05  16:15:00,27.77,1.486973961,1.071579753
2023/ 01/05  16:30:00,27.5,1.277039011,0.953051298
2023/ 01/05  16:45:00,27.23,1.2643788,0.963869558
2023/ 01/05  17:00:00,26.96,1.307371191,1.006861948
2023/ 01/05  17:15:00,26.465,1.377414712,0.999271582
2023/ 01/05  17:30:00,25.97,1.39081651,1.01267338
2023/ 01/05  17:45:00,25.475,1.399954227,1.021811097
2023/ 01/05  18:00:00,24.98,1.40338353,1.0252404
2023/ 01/05  18:15:00,25.25,1.426183609,1.010351477
2023/ 01/05  18:30:00,25.52,1.447839171,1.032007039
2023/ 01/05  18:45:00,25.79,1.862476134,1.334721856
2023/ 01/05  19:00:00,26.06,1.872971146,1.344411665
2023/ 01/05  19:15:00,25.565,1.874716098,1.351644661
2023/ 01/05  19:30:00,25.07,1.886459212,1.362668313
2023/ 01/05  19:45:00,24.575,1.899156015,1.374671975
2023/ 01/05  20:00:00,24.08,1.911781705,1.386624742
2023/ 01/05  20:15:00,24.305,1.629033582,1.182547623
2023/ 01/05  20:30:00,24.53,1.458983766,1.054439835
2023/ 01/05  20:45:00,24.755,1.437796153,1.033252222
2023/ 01/05  21:00:00,24.98,1.435420836,1.030876905
2023/ 01/05  21:15:00,24.98,1.421653605,1.0502416
2023/ 01/05  21:30:00,24.98,1.468104782,1.096692777
2023/ 01/05  21:45:00,24.98,1.525524722,1.154112717
2023/ 01/05  22:00:00,24.98,1.573807815,1.20239581
2023/ 01/05  22:15:00,24.755,1.529173374,1.230644749
2023/ 01/05  22:30:00,24.53,1.536975388,1.238446763
2023/ 01/05  22:45:00,24.305,1.924275254,1.513766283
2023/ 01/05  23:00:00,24.08,1.908780971,1.497273613
2023/ 01/05  23:15:00,24.08,1.852939937,1.503615474
2023/ 01/05  23:30:00,24.08,1.857494864,1.507099459
2023/ 01/05  23:45:00,24.08,1.77302064,1.448037456
2023/ 01/05  24:00:00,24.08,1.48765864,1.252348079
2023/ 01/06  00:15:00,23.54,1.482272897,1.296590391
2023/ 01/06  00:30:00,23,1.533145008,1.347462502
2023/ 01/06  00:45:00,22.46,1.607991129,1.422308623
2023/ 01/06  01:00:00,21.92,1.688487245,1.502804738
2023/ 01/06  01:15:00,22.19,1.687146429,1.516086907
2023/ 01/06  01:30:00,22.46,1.695542298,1.524482776
2023/ 01/06  01:45:00,22.73,1.700551585,1.529492063
2023/ 01/06  02:00:00,23,1.704450964,1.533391442
2023/ 01/06  02:15:00,22.505,1.716814736,1.550583048
2023/ 01/06  02:30:00,22.01,1.736113494,1.569881806
2023/ 01/06  02:45:00,21.515,1.751996282,1.585764594
2023/ 01/06  03:00:00,21.02,1.766557049,1.60032536
2023/ 01/06  03:15:00,20.75,1.778155315,1.615481036
2023/ 01/06  03:30:00,20.48,1.792158762,1.629484483
2023/ 01/06  03:45:00,20.21,1.805227183,1.642552904
2023/ 01/06  04:00:00,19.94,1.817228593,1.654554314
2023/ 01/06  04:15:00,19.715,1.835134555,1.662778378
2023/ 01/06  04:30:00,19.49,1.853370432,1.681014255
2023/ 01/06  04:45:00,19.265,1.870405235,1.698049058
2023/ 01/06  05:00:00,19.04,1.886889575,1.714533398
2023/ 01/06  05:15:00,19.04,1.91467582,1.705638531
2023/ 01/06  05:30:00,19.04,1.913461003,1.704423715
2023/ 01/06  05:45:00,19.04,1.913786842,1.704749554
2023/ 01/06  06:00:00,19.04,1.914774547,1.705737259
2023/ 01/06  06:15:00,19.04,1.928772349,1.691677377
2023/ 01/06  06:30:00,19.04,1.92025462,1.683159648
2023/ 01/06  06:45:00,19.04,2.09574374,1.746748515
2023/ 01/06  07:00:00,19.04,2.096368619,1.746748515
2023/ 01/06  07:15:00,19.265,2.121658263,1.746748515
2023/ 01/06  07:30:00,19.49,2.122176963,1.746748515
2023/ 01/06  07:45:00,19.715,2.122732522,1.746748515
2023/ 01/06  08:00:00,19.94,2.123322545,1.746748515
2023/ 01/06  08:15:00,20.705,2.093573939,1.746748515
2023/ 01/06  08:30:00,21.47,2.09409969,1.746748515
2023/ 01/06  08:45:00,22.235,1.871756324,1.602730802
2023/ 01/06  09:00:00,23,1.646192799,1.414708316
2023/ 01/06  09:15:00,23.27,1.58452115,1.365368453
2023/ 01/06  09:30:00,23.54,1.508766557,1.28961386
2023/ 01/06  09:45:00,23.81,1.460735868,1.24158317
2023/ 01/06  10:00:00,24.08,1.426084516,1.206931819
2023/ 01/06  10:15:00,24.305,1.393279871,1.170219921
2023/ 01/06  10:30:00,24.53,1.757944496,1.423181156
2023/ 01/06  10:45:00,24.755,1.74122005,1.405762013
2023/ 01/06  11:00:00,24.98,1.730835665,1.394718737
2023/ 01/06  11:15:00,25.475,1.755141313,1.415306532
2023/ 01/06  11:30:00,25.97,1.782483045,1.441941736
2023/ 01/06  11:45:00,26.465,1.800874429,1.459655938
2023/ 01/06  12:00:00,26.96,1.692675223,1.38955737
2023/ 01/06  12:15:00,27.23,1.468783534,1.246003266
2023/ 01/06  12:30:00,27.5,1.493361959,1.270581691
2023/ 01/06  12:45:00,27.77,1.510687251,1.287906982
2023/ 01/06  13:00:00,28.04,1.526426559,1.303646291
2023/ 01/06  13:15:00,28.265,1.538560024,1.319512076
2023/ 01/06  13:30:00,28.49,1.554789831,1.335741883
2023/ 01/06  13:45:00,28.715,1.567246425,1.348198478
2023/ 01/06  14:00:00,28.94,1.583245584,1.364197637
2023/ 01/06  14:15:00,29.435,1.604455634,1.384778071
2023/ 01/06  14:30:00,29.93,1.626930107,1.407252544
2023/ 01/06  14:45:00,30.425,1.640735397,1.421057834
2023/ 01/06  15:00:00,30.92,2.044496266,1.713404598
2023/ 01/06  15:15:00,31.19,2.056108514,1.705311835
2023/ 01/06  15:30:00,31.46,2.051214081,1.69945091
2023/ 01/06  15:45:00,31.73,2.044228903,1.691534132
2023/ 01/06  16:00:00,32,2.039519396,1.685931592
2023/ 01/06  16:15:00,32,1.872843402,1.513773817
2023/ 01/06  16:30:00,32,1.660335394,1.359826151
2023/ 01/06  16:45:00,32,1.664767982,1.36425874
2023/ 01/06  17:00:00,32,1.655821772,1.35531253
2023/ 01/06  17:15:00,31.73,1.699805477,1.321662347
2023/ 01/06  17:30:00,31.46,1.698998927,1.320855797
2023/ 01/06  17:45:00,31.19,1.699489806,1.321346676
2023/ 01/06  18:00:00,30.92,1.701662301,1.323519171
2023/ 01/06  18:15:00,30.92,1.691823657,1.275991525
2023/ 01/06  18:30:00,30.92,1.680017556,1.264185424
2023/ 01/06  18:45:00,30.92,2.068994725,1.540896382
2023/ 01/06  19:00:00,30.92,2.056099665,1.527131207
2023/ 01/06  19:15:00,30.92,2.094684085,1.571124267
2023/ 01/06  19:30:00,30.92,2.148667366,1.624306959
2023/ 01/06  19:45:00,30.92,2.206857246,1.681724585
2023/ 01/06  20:00:00,30.92,2.268539508,1.742658736
2023/ 01/06  20:15:00,31.19,2.073084876,1.595846374
2023/ 01/06  20:30:00,31.46,1.790446762,1.385902831
2023/ 01/06  20:45:00,31.73,1.745564332,1.341020401
2023/ 01/06  21:00:00,32,1.704373077,1.299829146
2023/ 01/06  21:15:00,31.73,1.694131359,1.322719354
2023/ 01/06  21:30:00,31.46,1.721484427,1.350072422
2023/ 01/06  21:45:00,31.19,1.745271876,1.373859871
2023/ 01/06  22:00:00,30.92,1.768722121,1.397310117
2023/ 01/06  22:15:00,31.46,1.675640402,1.377111777
2023/ 01/06  22:30:00,32,1.63317834,1.334649715
2023/ 01/06  22:45:00,32.54,2.012580231,1.600997778
2023/ 01/06  23:00:00,33.08,1.976364164,1.563719171
2023/ 01/06  23:15:00,33.08,1.90572744,1.555191933
2023/ 01/06  23:30:00,33.08,1.889273687,1.537587558
2023/ 01/06  23:45:00,33.08,1.67261702,1.381043892
2023/ 01/06  24:00:00,33.08,1.473989844,1.238679283
2023/ 01/07  00:15:00,33.08,1.436922806,1.2512403
2023/ 01/07  00:30:00,33.08,1.440589759,1.254907253
2023/ 01/07  00:45:00,33.08,1.442083852,1.256401346
2023/ 01/07  01:00:00,33.08,1.440740257,1.255057751
2023/ 01/07  01:15:00,33.08,1.416875754,1.245816232
2023/ 01/07  01:30:00,33.08,1.403493601,1.23243408
2023/ 01/07  01:45:00,33.08,1.389926874,1.218867352
2023/ 01/07  02:00:00,33.08,1.374766611,1.203707089
2023/ 01/07  02:15:00,33.305,1.357794183,1.191562495
2023/ 01/07  02:30:00,33.53,1.342560042,1.176328354
2023/ 01/07  02:45:00,33.755,1.330426501,1.164194813
2023/ 01/07  03:00:00,33.98,1.319706581,1.153474893
2023/ 01/07  03:15:00,33.98,1.312633175,1.149958896
2023/ 01/07  03:30:00,33.98,1.306929117,1.144254838
2023/ 01/07  03:45:00,33.98,1.301142197,1.138467918
2023/ 01/07  04:00:00,33.98,1.293506811,1.130832532
2023/ 01/07  04:15:00,33.98,1.304757573,1.132401395
2023/ 01/07  04:30:00,33.98,1.3092274,1.136871223
2023/ 01/07  04:45:00,33.98,1.314461351,1.142105174
2023/ 01/07  05:00:00,33.98,1.317782158,1.145425981
2023/ 01/07  05:15:00,33.755,1.352197307,1.143160019
2023/ 01/07  05:30:00,33.53,1.360456738,1.15141945
2023/ 01/07  05:45:00,33.305,1.374722098,1.16568481
2023/ 01/07  06:00:00,33.08,1.388100308,1.17906302
2023/ 01/07  06:15:00,33.575,1.3842913,1.147196328
2023/ 01/07  06:30:00,34.07,1.352099591,1.115004619
2023/ 01/07  06:45:00,34.565,1.741184655,1.390874043
2023/ 01/07  07:00:00,35.06,1.73108013,1.379847064
2023/ 01/07  07:15:00,35.06,1.765187145,1.38838037
2023/ 01/07  07:30:00,35.06,1.752616823,1.375065087
2023/ 01/07  07:45:00,35.06,1.726451729,1.348172674
2023/ 01/07  08:00:00,35.06,1.684208204,1.305216748
2023/ 01/07  08:15:00,35.06,1.695192644,1.345865375
2023/ 01/07  08:30:00,35.06,1.572126728,1.26601585
2023/ 01/07  08:45:00,35.06,1.30455586,1.073071376
2023/ 01/07  09:00:00,35.06,1.263985652,1.032501168
2023/ 01/07  09:15:00,34.295,1.204000918,0.984848221
2023/ 01/07  09:30:00,33.53,1.15866991,0.939517213
2023/ 01/07  09:45:00,32.765,1.119662445,0.900509748
2023/ 01/07  10:00:00,32,1.055738899,0.836586202
2023/ 01/07  10:15:00,32,1.411534136,1.074972906
2023/ 01/07  10:30:00,32,1.351560061,1.014282562
2023/ 01/07  10:45:00,32,1.298019705,0.960073575
2023/ 01/07  11:00:00,32,1.254468596,0.915901648
2023/ 01/07  11:15:00,32.27,1.256488058,0.914223312
2023/ 01/07  11:30:00,32.54,1.225851326,0.896870295
2023/ 01/07  11:45:00,32.81,0.913244324,0.687146875
2023/ 01/07  12:00:00,33.08,0.928595651,0.702498203
2023/ 01/07  12:15:00,33.08,0.883706803,0.660926534
2023/ 01/07  12:30:00,33.08,0.840648236,0.617867967
2023/ 01/07  12:45:00,33.08,0.784354011,0.561573742
2023/ 01/07  13:00:00,33.08,0.722994281,0.500214013
2023/ 01/07  13:15:00,33.08,0.686197697,0.46714975
2023/ 01/07  13:30:00,33.08,0.646746142,0.427698195
2023/ 01/07  13:45:00,33.08,0.604617248,0.385569301
2023/ 01/07  14:00:00,33.08,0.61214842,0.393100473
2023/ 01/07  14:15:00,33.08,0.983632959,0.65260302
2023/ 01/07  14:30:00,33.08,0.990585735,0.658698636
2023/ 01/07  14:45:00,33.08,1.035603296,0.702887958
2023/ 01/07  15:00:00,33.08,1.08773747,0.754225871
2023/ 01/07  15:15:00,32.81,1.114862276,0.761857794
2023/ 01/07  15:30:00,32.54,0.950843671,0.654533174
2023/ 01/07  15:45:00,32.27,0.821614156,0.583215522
2023/ 01/07  16:00:00,32,0.894004946,0.655606312
2023/ 01/07  16:15:00,31.235,1.047513915,0.747004672
2023/ 01/07  16:30:00,30.47,1.144238189,0.843728947
2023/ 01/07  16:45:00,29.705,1.197267868,0.896758626
2023/ 01/07  17:00:00,28.94,1.322839273,1.022330031
2023/ 01/07  17:15:00,28.94,1.330816796,0.952673666
2023/ 01/07  17:30:00,28.94,1.341027764,0.962884634
2023/ 01/07  17:45:00,28.94,1.363901736,0.985758606
2023/ 01/07  18:00:00,28.94,1.376304424,0.998161293
2023/ 01/07  18:15:00,28.94,1.796846222,1.269574415
2023/ 01/07  18:30:00,28.94,1.815338169,1.287284659
2023/ 01/07  18:45:00,28.94,1.833058834,1.304244863
2023/ 01/07  19:00:00,28.94,1.844212481,1.31465997
2023/ 01/07  19:15:00,28.715,1.827106482,1.303098785
2023/ 01/07  19:30:00,28.49,1.826567118,1.301893072
2023/ 01/07  19:45:00,28.265,1.774103883,1.271065426
2023/ 01/07  20:00:00,28.04,1.48342398,1.073843478
2023/ 01/07  20:15:00,27.77,1.483384338,1.078840407
2023/ 01/07  20:30:00,27.5,1.497545215,1.093001284
2023/ 01/07  20:45:00,27.23,1.527161066,1.122617135
2023/ 01/07  21:00:00,26.96,1.552929473,1.148385542
2023/ 01/07  21:15:00,26.735,1.526551976,1.155139971
2023/ 01/07  21:30:00,26.51,1.558746175,1.18733417
2023/ 01/07  21:45:00,26.285,1.596637556,1.225225551
2023/ 01/07  22:00:00,26.06,2.033101584,1.549780479
2023/ 01/07  22:15:00,25.79,1.981386368,1.570055134
2023/ 01/07  22:30:00,25.52,1.990118286,1.577867217
2023/ 01/07  22:45:00,25.25,2.000050048,1.586903776
2023/ 01/07  23:00:00,24.98,2.02240398,1.612692759
2023/ 01/07  23:15:00,24.755,1.614854199,1.379543638
2023/ 01/07  23:30:00,24.53,1.651880811,1.41657025
2023/ 01/07  23:45:00,24.305,1.686861083,1.451550522
2023/ 01/07  24:00:00,24.08,1.726333323,1.491022762
2023/ 01/08  00:15:00,24.08,1.680621761,1.494939255
2023/ 01/08  00:30:00,24.08,1.678821164,1.493138658
2023/ 01/08  00:45:00,24.08,1.680113536,1.49443103
2023/ 01/08  01:00:00,24.08,1.678066514,1.492384008
2023/ 01/08  01:15:00,23.81,1.715251861,1.544192339
2023/ 01/08  01:30:00,23.54,1.76939397,1.598334448
2023/ 01/08  01:45:00,23.27,1.824071096,1.653011574
2023/ 01/08  02:00:00,23,1.87958583,1.708526309
2023/ 01/08  02:15:00,23,1.86764291,1.701411222
2023/ 01/08  02:30:00,23,1.851106751,1.684875063
2023/ 01/08  02:45:00,23,1.81802268,1.651790991
2023/ 01/08  03:00:00,23,1.783024144,1.616792456
2023/ 01/08  03:15:00,23,1.77008108,1.607406801
2023/ 01/08  03:30:00,23,1.761814912,1.599140633
2023/ 01/08  03:45:00,23,1.765542697,1.602868418
2023/ 01/08  04:00:00,23,1.767050496,1.604376218
2023/ 01/08  04:15:00,22.73,1.78475074,1.612394563
2023/ 01/08  04:30:00,22.46,1.797907684,1.625551506
2023/ 01/08  04:45:00,22.19,1.824787201,1.652431024
2023/ 01/08  05:00:00,21.92,1.852322598,1.679966421
2023/ 01/08  05:15:00,22.19,1.862602583,1.653565295
2023/ 01/08  05:30:00,22.46,1.840981015,1.631943726
2023/ 01/08  05:45:00,22.73,1.820418909,1.611381621
2023/ 01/08  06:00:00,23,1.800485548,1.59144826
2023/ 01/08  06:15:00,23,2.09555711,1.746748515
2023/ 01/08  06:30:00,23,2.096223162,1.746748515
2023/ 01/08  06:45:00,23,2.096908301,1.746748515
2023/ 01/08  07:00:00,23,2.097610198,1.746748515
2023/ 01/08  07:15:00,23.27,2.122969083,1.746748515
2023/ 01/08  07:30:00,23.54,2.123508228,1.746748515
2023/ 01/08  07:45:00,23.81,2.045845186,1.668475217
2023/ 01/08  08:00:00,24.08,1.891497696,1.557809734
2023/ 01/08  08:15:00,24.305,1.661944209,1.430459725
2023/ 01/08  08:30:00,24.53,1.650416247,1.418931764
2023/ 01/08  08:45:00,24.755,1.618209966,1.386725482
2023/ 01/08  09:00:00,24.98,1.579852431,1.348367948
2023/ 01/08  09:15:00,25.25,1.523363656,1.304210958
2023/ 01/08  09:30:00,25.52,1.450442367,1.23128967
2023/ 01/08  09:45:00,25.79,1.609557093,1.334787173
2023/ 01/08  10:00:00,26.06,1.775019838,1.444141932
2023/ 01/08  10:15:00,26.195,1.801375361,1.465918553
2023/ 01/08  10:30:00,26.33,1.841098619,1.504937257
2023/ 01/08  10:45:00,26.465,1.872129322,1.535255655
2023/ 01/08  11:00:00,26.6,1.887390659,1.549832627
2023/ 01/08  11:15:00,26.195,1.902668474,1.56133585
2023/ 01/08  11:30:00,25.79,1.814490515,1.501925869
2023/ 01/08  11:45:00,25.385,1.557086567,1.330989119
2023/ 01/08  12:00:00,24.98,1.577724946,1.351627498
2023/ 01/08  12:15:00,25.25,1.594787067,1.372006799
2023/ 01/08  12:30:00,25.52,1.614604273,1.391824004
2023/ 01/08  12:45:00,25.79,1.637814759,1.415034491
2023/ 01/08  13:00:00,26.06,1.661933588,1.43915332
2023/ 01/08  13:15:00,26.285,1.630629763,1.411581815
2023/ 01/08  13:30:00,26.51,1.602414798,1.383366851
2023/ 01/08  13:45:00,26.735,1.577227735,1.358179788
2023/ 01/08  14:00:00,26.96,1.587334712,1.368286765
2023/ 01/08  14:15:00,27.23,2.00497916,1.672454444
2023/ 01/08  14:30:00,27.5,1.997854098,1.664202905
2023/ 01/08  14:45:00,27.77,1.988587071,1.653824455
2023/ 01/08  15:00:00,28.04,1.977460073,1.641596052
2023/ 01/08  15:15:00,28.535,1.933945052,1.588295132
2023/ 01/08  15:30:00,29.03,1.552906646,1.314508012
2023/ 01/08  15:45:00,29.525,1.53282612,1.294427486
2023/ 01/08  16:00:00,30.02,1.516011603,1.277612969
2023/ 01/08  16:15:00,30.245,1.547294823,1.246785581
2023/ 01/08  16:30:00,30.47,1.53223903,1.231729788
2023/ 01/08  16:45:00,30.695,1.517705528,1.217196285
2023/ 01/08  17:00:00,30.92,1.503869606,1.203360364
2023/ 01/08  17:15:00,30.92,1.556436896,1.178293766
2023/ 01/08  17:30:00,30.92,1.56972213,1.191579
2023/ 01/08  17:45:00,30.92,1.587492429,1.209349298
2023/ 01/08  18:00:00,30.92,2.033529701,1.540803191
2023/ 01/08  18:15:00,31.19,1.999425858,1.467910244
2023/ 01/08  18:30:00,31.46,1.983147771,1.450593955
2023/ 01/08  18:45:00,31.73,1.970217574,1.436637226
2023/ 01/08  19:00:00,32,1.959020551,1.424426815
2023/ 01/08  19:15:00,32,1.761363883,1.27760165
2023/ 01/08  19:30:00,32,1.476652452,1.06707195
2023/ 01/08  19:45:00,32,1.447536956,1.037956454
2023/ 01/08  20:00:00,32,1.420827359,1.011246857
2023/ 01/08  20:15:00,32.27,1.369091468,0.964547537
2023/ 01/08  20:30:00,32.54,1.328019211,0.92347528
2023/ 01/08  20:45:00,32.81,1.293282895,0.888738964
2023/ 01/08  21:00:00,33.08,1.275518286,0.870974355
2023/ 01/08  21:15:00,33.305,1.236723418,0.865311413
2023/ 01/08  21:30:00,33.53,1.661587646,1.174810886
2023/ 01/08  21:45:00,33.755,1.650408984,1.162409138
2023/ 01/08  22:00:00,33.98,1.639277664,1.150080966
2023/ 01/08  22:15:00,34.25,1.581929353,1.164362493
2023/ 01/08  22:30:00,34.52,1.47823349,1.100142726
2023/ 01/08  22:45:00,34.79,1.245079588,0.946550963
2023/ 01/08  23:00:00,35.06,1.329173835,1.03064521
2023/ 01/08  23:15:00,35.555,1.289548589,1.054238028
2023/ 01/08  23:30:00,36.05,1.301909317,1.066598757
2023/ 01/08  23:45:00,36.545,1.310311944,1.075001383
2023/ 01/08  24:00:00,37.04,1.316889081,1.08157852
2023/ 01/09  00:15:00,36.77,1.294834062,1.107702745
2023/ 01/09  00:30:00,36.5,1.314769668,1.12763835
2023/ 01/09  00:45:00,36.23,1.330763252,1.143631935
2023/ 01/09  01:00:00,35.96,1.364445282,1.177313964
2023/ 01/09  01:15:00,36.23,1.311082243,1.139149289
2023/ 01/09  01:30:00,36.5,1.280093247,1.108160292
2023/ 01/09  01:45:00,36.77,1.248554465,1.07662151
2023/ 01/09  02:00:00,37.04,1.21795057,1.046017616
2023/ 01/09  02:15:00,36.77,1.218800795,1.051998784
2023/ 01/09  02:30:00,36.5,1.189804583,1.023002573
2023/ 01/09  02:45:00,36.23,1.169109185,1.002307174
2023/ 01/09  03:00:00,35.96,1.174355482,1.007553472
2023/ 01/09  03:15:00,35.96,1.159605628,0.996613321
2023/ 01/09  03:30:00,35.96,1.1451153,0.982122992
2023/ 01/09  03:45:00,35.96,1.131084203,0.968091896
2023/ 01/09  04:00:00,35.96,1.1151512,0.952158892
2023/ 01/09  04:15:00,35.96,1.113754538,0.940792364
2023/ 01/09  04:30:00,35.96,1.106434068,0.933471895
2023/ 01/09  04:45:00,35.96,1.099622632,0.926660458
2023/ 01/09  05:00:00,35.96,1.092411714,0.91944954
2023/ 01/09  05:15:00,35.465,1.126358879,0.916367234
2023/ 01/09  05:30:00,34.97,1.129997601,0.920005956
2023/ 01/09  05:45:00,34.475,1.57948602,1.25312768
2023/ 01/09  06:00:00,33.98,1.58646403,1.258601762
2023/ 01/09  06:15:00,34.25,1.58089842,1.2222734
2023/ 01/09  06:30:00,34.52,1.559427293,1.199742749
2023/ 01/09  06:45:00,34.79,1.45316739,1.116670046
2023/ 01/09  07:00:00,35.06,1.10523073,0.865752477
2023/ 01/09  07:15:00,35.06,1.135566361,0.86900348
2023/ 01/09  07:30:00,35.06,1.12762718,0.861064299
2023/ 01/09  07:45:00,35.06,1.109942136,0.843379256
2023/ 01/09  08:00:00,35.06,1.087770148,0.821207267
2023/ 01/09  08:15:00,35.195,1.081993438,0.843218108
2023/ 01/09  08:30:00,35.33,1.489586991,1.134402951
2023/ 01/09  08:45:00,35.465,1.461166639,1.105074876
2023/ 01/09  09:00:00,35.6,1.42898083,1.072008315
2023/ 01/09  09:15:00,37.445,1.421190584,1.073061826
2023/ 01/09  09:30:00,39.29,1.421620687,1.072597502
2023/ 01/09  09:45:00,41.135,1.474353567,1.124459767
2023/ 01/09  10:00:00,42.98,1.236122743,0.976144739
2023/ 01/09  10:15:00,42.485,1.083407372,0.849360924
2023/ 01/09  10:30:00,41.99,1.038586781,0.804540333
2023/ 01/09  10:45:00,41.495,0.986697447,0.752650999
2023/ 01/09  11:00:00,41,0.933541624,0.699495176
2023/ 01/09  11:15:00,41.495,0.917817536,0.680556117
2023/ 01/09  11:30:00,41.99,0.898577307,0.661315888
2023/ 01/09  11:45:00,42.485,1.333965822,0.979639356
2023/ 01/09  12:00:00,42.98,1.329251169,0.973658105
2023/ 01/09  12:15:00,43.745,1.347680397,0.995125262
2023/ 01/09  12:30:00,44.51,1.375442791,1.021558754
2023/ 01/09  12:45:00,45.275,1.245808516,0.932907705
2023/ 01/09  13:00:00,46.04,0.977917408,0.74498941
2023/ 01/09  13:15:00,47.03,0.941037241,0.712703925
2023/ 01/09  13:30:00,48.02,0.905580966,0.67724765
2023/ 01/09  13:45:00,49.01,0.889919457,0.661586141
2023/ 01/09  14:00:00,50,0.883557372,0.655224056
2023/ 01/09  14:15:00,48.74,0.893634713,0.665655148
2023/ 01/09  14:30:00,47.48,0.876797396,0.648817831
2023/ 01/09  14:45:00,46.22,0.830619698,0.602640133
2023/ 01/09  15:00:00,44.96,0.816961009,0.588981444
2023/ 01/09  15:15:00,44.87,0.847239964,0.600985023
2023/ 01/09  15:30:00,44.78,1.295050852,0.930759113
2023/ 01/09  15:45:00,44.69,1.303487914,0.937636202
2023/ 01/09  16:00:00,44.6,1.322057984,0.954664692
2023/ 01/09  16:15:00,44.465,1.347325124,0.926678062
2023/ 01/09  16:30:00,44.33,1.008304726,0.700135911
2023/ 01/09  16:45:00,44.195,1.098966241,0.790797427
2023/ 01/09  17:00:00,44.06,1.193078138,0.884909324
2023/ 01/09  17:15:00,42.305,1.320518737,0.934778254
2023/ 01/09  17:30:00,40.55,1.409787575,1.024047091
2023/ 01/09  17:45:00,38.795,1.510623938,1.124883455
2023/ 01/09  18:00:00,37.04,1.618009444,1.23226896
2023/ 01/09  18:15:00,36.545,1.630203507,1.206773413
2023/ 01/09  18:30:00,36.05,1.642646873,1.219216779
2023/ 01/09  18:45:00,35.555,2.099001173,1.560117806
2023/ 01/09  19:00:00,35.06,2.101170859,1.561547405
2023/ 01/09  19:15:00,34.79,2.116378148,1.58217994
2023/ 01/09  19:30:00,34.52,2.144754332,1.609859886
2023/ 01/09  19:45:00,34.25,2.173888636,1.638403335
2023/ 01/09  20:00:00,33.98,2.199127659,1.664685293
2023/ 01/09  20:15:00,33.755,1.744380906,1.332114161
2023/ 01/09  20:30:00,33.53,1.696726086,1.284459341
2023/ 01/09  20:45:00,33.305,1.650718677,1.238451932
2023/ 01/09  21:00:00,33.08,1.604830278,1.192563533
2023/ 01/09  21:15:00,32.81,1.608402024,1.229266875
2023/ 01/09  21:30:00,32.54,1.643775317,1.264640167
2023/ 01/09  21:45:00,32.27,1.675405591,1.296270442
2023/ 01/09  22:00:00,32,1.701297689,1.322162539
2023/ 01/09  22:15:00,31.73,2.067483826,1.649712347
2023/ 01/09  22:30:00,31.46,2.082252372,1.663498079
2023/ 01/09  22:45:00,31.19,2.103957366,1.684189538
2023/ 01/09  23:00:00,30.92,2.121533325,1.700716736
2023/ 01/09  23:15:00,30.695,1.977512218,1.651440033
2023/ 01/09  23:30:00,30.47,1.697133839,1.458476314
2023/ 01/09  23:45:00,30.245,1.705633057,1.466975532
2023/ 01/09  24:00:00,30.02,1.72631375,1.487656225
2023/ 01/10  00:15:00,29.75,1.642989894,1.455858577
2023/ 01/10  00:30:00,29.48,1.601904808,1.414773491
2023/ 01/10  00:45:00,29.21,1.557813791,1.370682474
2023/ 01/10  01:00:00,28.94,1.516507315,1.329375997
2023/ 01/10  01:15:00,28.715,1.555709423,1.383776469
